lat,lon,ano,mes,dia,pre,max,min
-15.281497757017846,-71.68929443414876,2011,3,11,4.3,13.4,-0.8
-15.281497757017846,-71.68929443414876,2011,3,12,0.5,12.8,1
-15.281497757017846,-71.68929443414876,2011,3,13,17.9,15,3.2
-15.281497757017846,-71.68929443414876,2011,3,14,12.4,13.6,0
-15.281497757017846,-71.68929443414876,2011,3,15,4.8,13.4,2.1
-15.281497757017846,-71.68929443414876,2011,3,16,0.2,15.2,1.6
-15.281497757017846,-71.68929443414876,2011,3,17,12.9,15.2,3.5
-15.281497757017846,-71.68929443414876,2011,3,18,2.3,14.4,0.3
-15.281497757017846,-71.68929443414876,2011,3,19,1,13.4,2.6
-15.281497757017846,-71.68929443414876,2011,3,20,0.4,16,4
-15.281497757017846,-71.68929443414876,2011,3,21,0,15,3.8
-15.281497757017846,-71.68929443414876,2011,3,22,7.6,14.2,2
-15.281497757017846,-71.68929443414876,2011,3,23,0,15.6,2.8
-15.281497757017846,-71.68929443414876,2011,3,24,4.7,14,0.8
-15.281497757017846,-71.68929443414876,2011,3,25,0.05,13.8,3.3
-15.281497757017846,-71.68929443414876,2011,3,26,7.5,16,1.6
-15.281497757017846,-71.68929443414876,2011,3,27,0.5,14.4,2.6
-15.281497757017846,-71.68929443414876,2011,3,28,0,16,3
-15.281497757017846,-71.68929443414876,2011,3,29,8,15.1,3.3
-15.281497757017846,-71.68929443414876,2011,3,30,9.6,14.8,3.2
-15.281497757017846,-71.68929443414876,2011,3,31,4.8,15.8,3
-15.281497757017846,-71.68929443414876,2011,4,1,0,14.4,1.6
-15.281497757017846,-71.68929443414876,2011,4,2,0.2,15,2.9
-15.281497757017846,-71.68929443414876,2011,4,3,0,15.4,-0.1
-15.281497757017846,-71.68929443414876,2011,4,4,0,15.2,-1.1
-15.281497757017846,-71.68929443414876,2011,4,5,2.3,16.2,0.6
-15.281497757017846,-71.68929443414876,2011,4,6,31.7,13.8,0.4
-15.281497757017846,-71.68929443414876,2011,4,7,1,14.8,-0.2
-15.281497757017846,-71.68929443414876,2011,4,8,18.3,13.6,1.2
-15.281497757017846,-71.68929443414876,2011,4,9,2,11.8,-0.3
-15.281497757017846,-71.68929443414876,2011,4,10,0,14.6,0.6
-15.281497757017846,-71.68929443414876,2011,4,11,1.5,15,-1.6
-15.281497757017846,-71.68929443414876,2011,4,12,0,15.6,-2.4
-15.281497757017846,-71.68929443414876,2011,4,13,0,15,-3
-15.281497757017846,-71.68929443414876,2011,4,14,0,14.4,-2.6
-15.281497757017846,-71.68929443414876,2011,4,15,0,13.1,0.3
-15.281497757017846,-71.68929443414876,2011,4,16,6.4,13.6,-99.9
-15.281497757017846,-71.68929443414876,2011,4,17,0.8,12.1,0
-15.281497757017846,-71.68929443414876,2011,4,18,5.6,13.8,1.8
-15.281497757017846,-71.68929443414876,2011,4,19,0.9,15,1.6
-15.281497757017846,-71.68929443414876,2011,4,20,0,15.8,-0.6
-15.281497757017846,-71.68929443414876,2011,4,21,0,14.4,-1.6
-15.281497757017846,-71.68929443414876,2011,4,22,0,15.6,-1.8
-15.281497757017846,-71.68929443414876,2011,4,23,0,15.2,-1.6
-15.281497757017846,-71.68929443414876,2011,4,24,0,16.2,-0.2
-15.281497757017846,-71.68929443414876,2011,4,25,0,15.8,-1.8
-15.281497757017846,-71.68929443414876,2011,4,26,0,15.8,-1
-15.281497757017846,-71.68929443414876,2011,4,27,2.7,15.4,-0.2
-15.281497757017846,-71.68929443414876,2011,4,28,0.3,14.2,-2
-15.281497757017846,-71.68929443414876,2011,4,29,0,14.9,-4.6
-15.281497757017846,-71.68929443414876,2011,4,30,0,16.3,-5
-15.281497757017846,-71.68929443414876,2011,5,1,0,14.2,-3.6
-15.281497757017846,-71.68929443414876,2011,5,2,0,13.6,0.4
-15.281497757017846,-71.68929443414876,2011,5,3,3.5,14.6,-0.9
-15.281497757017846,-71.68929443414876,2011,5,4,0,13.6,-1.9
-15.281497757017846,-71.68929443414876,2011,5,5,0,14,-3
-15.281497757017846,-71.68929443414876,2011,5,6,0,13.2,-4.1
-15.281497757017846,-71.68929443414876,2011,5,7,0,14.2,-5.4
-15.281497757017846,-71.68929443414876,2011,5,8,0,14.4,-4
-15.281497757017846,-71.68929443414876,2011,5,9,0.3,12.6,-0.6
-15.281497757017846,-71.68929443414876,2011,5,10,0,9.8,-1.4
-15.281497757017846,-71.68929443414876,2011,5,11,0,14,-0.8
-15.281497757017846,-71.68929443414876,2011,5,12,0.4,14.8,-3.8
-15.281497757017846,-71.68929443414876,2011,5,13,0,15.4,-4.2
-15.281497757017846,-71.68929443414876,2011,5,14,0,15.6,-5.6
-15.281497757017846,-71.68929443414876,2011,5,15,0,15,-6.2
-15.281497757017846,-71.68929443414876,2011,5,16,0,16.2,-6.4
-15.281497757017846,-71.68929443414876,2011,5,17,0,14.8,-7
-15.281497757017846,-71.68929443414876,2011,5,18,0,14.6,-7.4
-15.281497757017846,-71.68929443414876,2011,5,19,0,15,-7.6
-15.281497757017846,-71.68929443414876,2011,5,20,0,15.2,-7
-15.281497757017846,-71.68929443414876,2011,5,21,0,15,-6.8
-15.281497757017846,-71.68929443414876,2011,5,22,0,14.2,-5.8
-15.281497757017846,-71.68929443414876,2011,5,23,0,14.6,-1.8
-15.281497757017846,-71.68929443414876,2011,5,24,0.3,15.8,-2.6
-15.281497757017846,-71.68929443414876,2011,5,25,0,15.6,-2.5
-15.281497757017846,-71.68929443414876,2011,5,26,0,14.4,-3.2
-15.281497757017846,-71.68929443414876,2011,5,27,0,17.2,-4
-15.281497757017846,-71.68929443414876,2011,5,28,0,16.8,-3.4
-15.281497757017846,-71.68929443414876,2011,5,29,0,16.2,-5.2
-15.281497757017846,-71.68929443414876,2011,5,30,0,16,-6.6
-15.281497757017846,-71.68929443414876,2011,5,31,0,16.3,-6.2
-15.281497757017846,-71.68929443414876,2011,6,1,0,16.6,-5
-15.281497757017846,-71.68929443414876,2011,6,2,0,14.2,-7.4
-15.281497757017846,-71.68929443414876,2011,6,3,0,14,-3
-15.281497757017846,-71.68929443414876,2011,6,4,0,14.4,-3.1
-15.281497757017846,-71.68929443414876,2011,6,5,0,15.6,-6.6
-15.281497757017846,-71.68929443414876,2011,6,6,0,15.4,-9.2
-15.281497757017846,-71.68929443414876,2011,6,7,0,13.4,-12.1
-15.281497757017846,-71.68929443414876,2011,6,8,0,14.2,-10.2
-15.281497757017846,-71.68929443414876,2011,6,9,0,15.2,-12.6
-15.281497757017846,-71.68929443414876,2011,6,10,0,15.6,-11.6
-15.281497757017846,-71.68929443414876,2011,6,11,0,15,-9.1
-15.281497757017846,-71.68929443414876,2011,6,12,0,14.3,-8.4
-15.281497757017846,-71.68929443414876,2011,6,13,0,14.8,-8.2
-15.281497757017846,-71.68929443414876,2011,6,14,0,14.4,-7
-15.281497757017846,-71.68929443414876,2011,6,15,0,12.6,-8.6
-15.281497757017846,-71.68929443414876,2011,6,16,0,12.4,-7.7
-15.281497757017846,-71.68929443414876,2011,6,17,0,12.8,-6.4
-15.281497757017846,-71.68929443414876,2011,6,18,0,14,-4
-15.281497757017846,-71.68929443414876,2011,6,19,0,14.1,-7.8
-15.281497757017846,-71.68929443414876,2011,6,20,0,14,-4.2
-15.281497757017846,-71.68929443414876,2011,6,21,0,14.6,-7.4
-15.281497757017846,-71.68929443414876,2011,6,22,0,14.7,-5.6
-15.281497757017846,-71.68929443414876,2011,6,23,0,15.2,-7
-15.281497757017846,-71.68929443414876,2011,6,24,0,17,-6.4
-15.281497757017846,-71.68929443414876,2011,6,25,0,15.2,-9.8
-15.281497757017846,-71.68929443414876,2011,6,26,0,16.2,-10.2
-15.281497757017846,-71.68929443414876,2011,6,27,0,17.6,-9
-15.281497757017846,-71.68929443414876,2011,6,28,0,14.6,-7.6
-15.281497757017846,-71.68929443414876,2011,6,29,0,13,-6.2
-15.281497757017846,-71.68929443414876,2011,6,30,0,12.2,-4
-15.281497757017846,-71.68929443414876,2011,7,1,0,11.4,-4.6
-15.281497757017846,-71.68929443414876,2011,7,2,0,5.8,-3.1
-15.281497757017846,-71.68929443414876,2011,7,3,3.5,5.2,-0.8
-15.281497757017846,-71.68929443414876,2011,7,4,0,10.4,-5.6
-15.281497757017846,-71.68929443414876,2011,7,5,0,13.8,-5.2
-15.281497757017846,-71.68929443414876,2011,7,6,0,13.2,-4.6
-15.281497757017846,-71.68929443414876,2011,7,7,0,12,-6.8
-15.281497757017846,-71.68929443414876,2011,7,8,0,10,-4.6
-15.281497757017846,-71.68929443414876,2011,7,9,0,13,-7.1
-15.281497757017846,-71.68929443414876,2011,7,10,0,13.2,-8
-15.281497757017846,-71.68929443414876,2011,7,11,0,14.8,-7.4
-15.281497757017846,-71.68929443414876,2011,7,12,0,16,-7.6
-15.281497757017846,-71.68929443414876,2011,7,13,0,17.2,-6.8
-15.281497757017846,-71.68929443414876,2011,7,14,0,16.6,-8.2
-15.281497757017846,-71.68929443414876,2011,7,15,0,15.8,-7.8
-15.281497757017846,-71.68929443414876,2011,7,16,0,14.8,-9.8
-15.281497757017846,-71.68929443414876,2011,7,17,0,15.2,-8.2
-15.281497757017846,-71.68929443414876,2011,7,18,0,14.4,-10.4
-15.281497757017846,-71.68929443414876,2011,7,19,0,14,-9
-15.281497757017846,-71.68929443414876,2011,7,20,0,16.4,-5.6
-15.281497757017846,-71.68929443414876,2011,7,21,0,15.2,-8.4
-15.281497757017846,-71.68929443414876,2011,7,22,0,16.6,-8
-15.281497757017846,-71.68929443414876,2011,7,23,0,14.8,-7.9
-15.281497757017846,-71.68929443414876,2011,7,24,0,15.8,-6.2
-15.281497757017846,-71.68929443414876,2011,7,25,0,16.2,-7.2
-15.281497757017846,-71.68929443414876,2011,7,26,0,14,-6.6
-15.281497757017846,-71.68929443414876,2011,7,27,0,15.6,-7.6
-15.281497757017846,-71.68929443414876,2011,7,28,0,15,-9.4
-15.281497757017846,-71.68929443414876,2011,7,29,0,13.8,-11.8
-15.281497757017846,-71.68929443414876,2011,7,30,0,14.6,-13.3
-15.281497757017846,-71.68929443414876,2011,7,31,0,14.4,-11.2
-15.281497757017846,-71.68929443414876,2011,8,1,0,15.2,-9.4
-15.281497757017846,-71.68929443414876,2011,8,2,0,16.4,-10.8
-15.281497757017846,-71.68929443414876,2011,8,3,0,16.6,-11.9
-15.281497757017846,-71.68929443414876,2011,8,4,0,13,-5.9
-15.281497757017846,-71.68929443414876,2011,8,5,6.8,11.8,-0.2
-15.281497757017846,-71.68929443414876,2011,8,6,0,15.2,-5.8
-15.281497757017846,-71.68929443414876,2011,8,7,0,15.3,-5.6
-15.281497757017846,-71.68929443414876,2011,8,8,0,15.8,-6.6
-15.281497757017846,-71.68929443414876,2011,8,9,0,14,-5.8
-15.281497757017846,-71.68929443414876,2011,8,10,0.05,14.8,-1.4
-15.281497757017846,-71.68929443414876,2011,8,11,0,14,-2.6
-15.281497757017846,-71.68929443414876,2011,8,12,0,15.2,-5.4
-15.281497757017846,-71.68929443414876,2011,8,13,0,14.4,-6.2
-15.281497757017846,-71.68929443414876,2011,8,14,0,14.5,-7.2
-15.281497757017846,-71.68929443414876,2011,8,15,0,12.4,-5.8
-15.281497757017846,-71.68929443414876,2011,8,16,0,15.2,-8.4
-15.281497757017846,-71.68929443414876,2011,8,17,0,17.4,-7
-15.281497757017846,-71.68929443414876,2011,8,18,0,17.2,-7.1
-15.281497757017846,-71.68929443414876,2011,8,19,0,17,-7.5
-15.281497757017846,-71.68929443414876,2011,8,20,0,16.2,-6.8
-15.281497757017846,-71.68929443414876,2011,8,21,0,17.6,-5.6
-15.281497757017846,-71.68929443414876,2011,8,22,0,16.6,-8.6
-15.281497757017846,-71.68929443414876,2011,8,23,0,16.2,-11.6
-15.281497757017846,-71.68929443414876,2011,8,24,0,14.8,-8.2
-15.281497757017846,-71.68929443414876,2011,8,25,0,16.8,-6.9
-15.281497757017846,-71.68929443414876,2011,8,26,0,17,-4.6
-15.281497757017846,-71.68929443414876,2011,8,27,0,17.6,-6.4
-15.281497757017846,-71.68929443414876,2011,8,28,0,17.8,-7.6
-15.281497757017846,-71.68929443414876,2011,8,29,0,17.4,-7.2
-15.281497757017846,-71.68929443414876,2011,8,30,0,18.2,-7
-15.281497757017846,-71.68929443414876,2011,8,31,0,15.2,-0.2
-15.281497757017846,-71.68929443414876,2011,9,1,0,17,-2.9
-15.281497757017846,-71.68929443414876,2011,9,2,0,17,-6.1
-15.281497757017846,-71.68929443414876,2011,9,3,0,16.8,-6.8
-15.281497757017846,-71.68929443414876,2011,9,4,0,18.2,-6.3
-15.281497757017846,-71.68929443414876,2011,9,5,0,19.2,-6.6
-15.281497757017846,-71.68929443414876,2011,9,6,0,16.4,-5.8
-15.281497757017846,-71.68929443414876,2011,9,7,0,19.2,-2.8
-15.281497757017846,-71.68929443414876,2011,9,8,0,18.6,-9
-15.281497757017846,-71.68929443414876,2011,9,9,0,17.4,-9.1
-15.281497757017846,-71.68929443414876,2011,9,10,0,16.4,-8.6
-15.281497757017846,-71.68929443414876,2011,9,11,0,16.2,-3.4
-15.281497757017846,-71.68929443414876,2011,9,12,0.05,14.4,-0.2
-15.281497757017846,-71.68929443414876,2011,9,13,4.6,13.8,-0.4
-15.281497757017846,-71.68929443414876,2011,9,14,0,11.2,-1.8
-15.281497757017846,-71.68929443414876,2011,9,15,0.05,14.2,-3.5
-15.281497757017846,-71.68929443414876,2011,9,16,0,16.4,-5.8
-15.281497757017846,-71.68929443414876,2011,9,17,0,15.2,-7.2
-15.281497757017846,-71.68929443414876,2011,9,18,0,16.4,-4.1
-15.281497757017846,-71.68929443414876,2011,9,19,0,16.2,-2.6
-15.281497757017846,-71.68929443414876,2011,9,20,3,13.8,-5.8
-15.281497757017846,-71.68929443414876,2011,9,21,0.3,14,-5.4
-15.281497757017846,-71.68929443414876,2011,9,22,0,15.2,-4.6
-15.281497757017846,-71.68929443414876,2011,9,23,0.2,13.8,-4.2
-15.281497757017846,-71.68929443414876,2011,9,24,0,15.2,-3.6
-15.281497757017846,-71.68929443414876,2011,9,25,0,17.2,-5.4
-15.281497757017846,-71.68929443414876,2011,9,26,0,16.8,-7.2
-15.281497757017846,-71.68929443414876,2011,9,27,0.6,15.4,-1.1
-15.281497757017846,-71.68929443414876,2011,9,28,2.7,16,-1.3
-15.281497757017846,-71.68929443414876,2011,9,29,0,17.2,-3.8
-15.281497757017846,-71.68929443414876,2011,9,30,0,17,-5.4
-15.281497757017846,-71.68929443414876,2011,10,1,0,18.8,-7.5
-15.281497757017846,-71.68929443414876,2011,10,2,0,17.8,-7.9
-15.281497757017846,-71.68929443414876,2011,10,3,0.6,15.3,-0.2
-15.281497757017846,-71.68929443414876,2011,10,4,0,16.4,-6
-15.281497757017846,-71.68929443414876,2011,10,5,0,16.8,-6.4
-15.281497757017846,-71.68929443414876,2011,10,6,0,15.6,-5.6
-15.281497757017846,-71.68929443414876,2011,10,7,5,15.8,-4.2
-15.281497757017846,-71.68929443414876,2011,10,8,2.9,12,-0.4
-15.281497757017846,-71.68929443414876,2011,10,9,1.6,11.6,1.2
-15.281497757017846,-71.68929443414876,2011,10,10,0,15.2,-0.2
-15.281497757017846,-71.68929443414876,2011,10,11,0,16,-2
-15.281497757017846,-71.68929443414876,2011,10,12,0,17.4,-5.6
-15.281497757017846,-71.68929443414876,2011,10,13,0,19.2,-6.4
-15.281497757017846,-71.68929443414876,2011,10,14,0,19,-6.4
-15.281497757017846,-71.68929443414876,2011,10,15,0,18.2,-6.6
-15.281497757017846,-71.68929443414876,2011,10,16,0,18.4,-5.6
-15.281497757017846,-71.68929443414876,2011,10,17,0,18.2,-6
-15.281497757017846,-71.68929443414876,2011,10,18,0,18.8,-7.6
-15.281497757017846,-71.68929443414876,2011,10,19,0,19,-7.2
-15.281497757017846,-71.68929443414876,2011,10,20,0,20.4,-6.2
-15.281497757017846,-71.68929443414876,2011,10,21,0,18.3,-8.4
-15.281497757017846,-71.68929443414876,2011,10,22,0,18.6,-9.6
-15.281497757017846,-71.68929443414876,2011,10,23,0,18.8,-6.8
-15.281497757017846,-71.68929443414876,2011,10,24,0,19.8,-6.6
-15.281497757017846,-71.68929443414876,2011,10,25,0,19.8,-5
-15.281497757017846,-71.68929443414876,2011,10,26,0,20.4,-6.4
-15.281497757017846,-71.68929443414876,2011,10,27,0,18.2,-1.2
-15.281497757017846,-71.68929443414876,2011,10,28,0,19,-4
-15.281497757017846,-71.68929443414876,2011,10,29,0.05,18.8,-1
-15.281497757017846,-71.68929443414876,2011,10,30,0.3,20,-5
-15.281497757017846,-71.68929443414876,2011,10,31,0,18.4,-4.8
-15.281497757017846,-71.68929443414876,2011,11,1,0,18.2,-3.8
-15.281497757017846,-71.68929443414876,2011,11,2,0.05,17.8,-5.6
-15.281497757017846,-71.68929443414876,2011,11,3,0,17.4,-5.2
-15.281497757017846,-71.68929443414876,2011,11,4,0,19.1,-4.6
-15.281497757017846,-71.68929443414876,2011,11,5,0,20,-5.4
-15.281497757017846,-71.68929443414876,2011,11,6,0,19.8,-9.6
-15.281497757017846,-71.68929443414876,2011,11,7,0,20.2,-7.4
-15.281497757017846,-71.68929443414876,2011,11,8,0,19.4,-4.4
-15.281497757017846,-71.68929443414876,2011,11,9,0,21.4,-2.6
-15.281497757017846,-71.68929443414876,2011,11,10,0,21.2,-3.8
-15.281497757017846,-71.68929443414876,2011,11,11,0,19.4,-3
-15.281497757017846,-71.68929443414876,2011,11,12,0,18.4,-3.5
-15.281497757017846,-71.68929443414876,2011,11,13,0,20.4,-4.2
-15.281497757017846,-71.68929443414876,2011,11,14,4.3,20.8,-4.6
-15.281497757017846,-71.68929443414876,2011,11,15,0,20.4,-3.4
-15.281497757017846,-71.68929443414876,2011,11,16,0,18.2,-0.6
-15.281497757017846,-71.68929443414876,2011,11,17,0,20,-2.2
-15.281497757017846,-71.68929443414876,2011,11,18,12.5,15.4,0.6
-15.281497757017846,-71.68929443414876,2011,11,19,12.4,10.4,-0.2
-15.281497757017846,-71.68929443414876,2011,11,20,0,15,-0.1
-15.281497757017846,-71.68929443414876,2011,11,21,0.8,16.8,-0.2
-15.281497757017846,-71.68929443414876,2011,11,22,2.3,16.6,2.8
-15.281497757017846,-71.68929443414876,2011,11,23,0,18.6,1.6
-15.281497757017846,-71.68929443414876,2011,11,24,0,20.8,-1.4
-15.281497757017846,-71.68929443414876,2011,11,25,0,20.2,-4.4
-15.281497757017846,-71.68929443414876,2011,11,26,0,19.4,-3.4
-15.281497757017846,-71.68929443414876,2011,11,27,0,19.8,-1.4
-15.281497757017846,-71.68929443414876,2011,11,28,0,20.4,-1
-15.281497757017846,-71.68929443414876,2011,11,29,1.1,18.4,-3
-15.281497757017846,-71.68929443414876,2011,11,30,0,20.4,-2.4
-15.281497757017846,-71.68929443414876,2011,12,1,0,19.1,-2.3
-15.281497757017846,-71.68929443414876,2011,12,2,0,19.6,-5.2
-15.281497757017846,-71.68929443414876,2011,12,3,0,19.2,-3.3
-15.281497757017846,-71.68929443414876,2011,12,4,0,19.6,-2.2
-15.281497757017846,-71.68929443414876,2011,12,5,0,19.2,-6
-15.281497757017846,-71.68929443414876,2011,12,6,0.05,18.6,-5.2
-15.281497757017846,-71.68929443414876,2011,12,7,0,19.4,-3.8
-15.281497757017846,-71.68929443414876,2011,12,8,1.3,20.6,-2.6
-15.281497757017846,-71.68929443414876,2011,12,9,0,18.4,-0.8
-15.281497757017846,-71.68929443414876,2011,12,10,7.2,15,-2.3
-15.281497757017846,-71.68929443414876,2011,12,11,19.9,15.8,1
-15.281497757017846,-71.68929443414876,2011,12,12,1.6,14.2,-0.1
-15.281497757017846,-71.68929443414876,2011,12,13,4.3,15.4,-5.2
-15.281497757017846,-71.68929443414876,2011,12,14,12.4,14.2,0.8
-15.281497757017846,-71.68929443414876,2011,12,15,2.4,15.5,2
-15.281497757017846,-71.68929443414876,2011,12,16,0,16.6,1
-15.281497757017846,-71.68929443414876,2011,12,17,0,17.2,-2.2
-15.281497757017846,-71.68929443414876,2011,12,18,0,16.6,-0.4
-15.281497757017846,-71.68929443414876,2011,12,19,0.9,15.2,-0.2
-15.281497757017846,-71.68929443414876,2011,12,20,4.8,13.4,2.8
-15.281497757017846,-71.68929443414876,2011,12,21,2.3,15,0.6
-15.281497757017846,-71.68929443414876,2011,12,22,15.4,10,2.6
-15.281497757017846,-71.68929443414876,2011,12,23,6.5,9,-0.1
-15.281497757017846,-71.68929443414876,2011,12,24,6.2,13.6,-0.2
-15.281497757017846,-71.68929443414876,2011,12,25,7,6.4,0
-15.281497757017846,-71.68929443414876,2011,12,26,24,13.6,1.2
-15.281497757017846,-71.68929443414876,2011,12,27,6.6,14.2,0
-15.281497757017846,-71.68929443414876,2011,12,28,5.3,12.2,0.2
-15.281497757017846,-71.68929443414876,2011,12,29,14,13.8,2.4
-15.281497757017846,-71.68929443414876,2011,12,30,2.2,12.8,1.2
-15.281497757017846,-71.68929443414876,2011,12,31,0.4,13,4.2
-15.281497757017846,-71.68929443414876,2012,1,1,3.8,12.6,-99.9
-15.281497757017846,-71.68929443414876,2012,1,2,6.6,12.3,2.6
-15.281497757017846,-71.68929443414876,2012,1,3,7.2,14.8,2.4
-15.281497757017846,-71.68929443414876,2012,1,4,19.8,14.6,-0.2
-15.281497757017846,-71.68929443414876,2012,1,5,21.2,13.4,0
-15.281497757017846,-71.68929443414876,2012,1,6,0.8,11.6,0.2
-15.281497757017846,-71.68929443414876,2012,1,7,4.3,13,3.2
-15.281497757017846,-71.68929443414876,2012,1,8,8.1,12.6,1.6
-15.281497757017846,-71.68929443414876,2012,1,9,5.1,11.6,2.8
-15.281497757017846,-71.68929443414876,2012,1,10,0,16,1
-15.281497757017846,-71.68929443414876,2012,1,11,0,16.8,-0.2
-15.281497757017846,-71.68929443414876,2012,1,12,0,16.6,-0.6
-15.281497757017846,-71.68929443414876,2012,1,13,0,17,1.4
-15.281497757017846,-71.68929443414876,2012,1,14,0,16,-1
-15.281497757017846,-71.68929443414876,2012,1,15,0,15.6,-2
-15.281497757017846,-71.68929443414876,2012,1,16,0.5,15,-2.8
-15.281497757017846,-71.68929443414876,2012,1,17,11.3,12.9,-1
-15.281497757017846,-71.68929443414876,2012,1,18,0.05,14.1,0.2
-15.281497757017846,-71.68929443414876,2012,1,19,2.9,12.6,1.8
-15.281497757017846,-71.68929443414876,2012,1,20,18,14.2,1.3
-15.281497757017846,-71.68929443414876,2012,1,21,18.2,11.4,0.3
-15.281497757017846,-71.68929443414876,2012,1,22,1.8,14,-1.8
-15.281497757017846,-71.68929443414876,2012,1,23,0,13.8,0.4
-15.281497757017846,-71.68929443414876,2012,1,24,8,16.2,-0.7
-15.281497757017846,-71.68929443414876,2012,1,25,7.2,12.6,1.2
-15.281497757017846,-71.68929443414876,2012,1,26,19.1,13.2,2.2
-15.281497757017846,-71.68929443414876,2012,1,27,0,11.6,0
-15.281497757017846,-71.68929443414876,2012,1,28,12.5,13.2,3.4
-15.281497757017846,-71.68929443414876,2012,1,29,8.8,12.8,0
-15.281497757017846,-71.68929443414876,2012,1,30,18.8,14.6,0.1
-15.281497757017846,-71.68929443414876,2012,1,31,0,14.8,-0.3
-15.281497757017846,-71.68929443414876,2012,2,1,18.4,16,3.4
-15.281497757017846,-71.68929443414876,2012,2,2,25.8,15.6,0
-15.281497757017846,-71.68929443414876,2012,2,3,2.1,14,0.2
-15.281497757017846,-71.68929443414876,2012,2,4,12.9,13.8,3
-15.281497757017846,-71.68929443414876,2012,2,5,5,16.4,0.2
-15.281497757017846,-71.68929443414876,2012,2,6,21.7,12.8,3.6
-15.281497757017846,-71.68929443414876,2012,2,7,1,14.8,0.2
-15.281497757017846,-71.68929443414876,2012,2,8,11.2,14,0.4
-15.281497757017846,-71.68929443414876,2012,2,9,14.2,14.2,0
-15.281497757017846,-71.68929443414876,2012,2,10,6.9,14.6,-0.2
-15.281497757017846,-71.68929443414876,2012,2,11,26.6,11,3.2
-15.281497757017846,-71.68929443414876,2012,2,12,2,11.2,-0.2
-15.281497757017846,-71.68929443414876,2012,2,13,3.3,11.6,2.8
-15.281497757017846,-71.68929443414876,2012,2,14,6,12.4,2.6
-15.281497757017846,-71.68929443414876,2012,2,15,18.4,12.6,1.1
-15.281497757017846,-71.68929443414876,2012,2,16,29.6,9.4,0
-15.281497757017846,-71.68929443414876,2012,2,17,5,9.8,-0.1
-15.281497757017846,-71.68929443414876,2012,2,18,8.8,12.2,0.2
-15.281497757017846,-71.68929443414876,2012,2,19,31.2,12.8,0.4
-15.281497757017846,-71.68929443414876,2012,2,20,2.3,12.6,-0.8
-15.281497757017846,-71.68929443414876,2012,2,21,0,14.8,-1.3
-15.281497757017846,-71.68929443414876,2012,2,22,1.8,15.2,2.6
-15.281497757017846,-71.68929443414876,2012,2,23,4.1,11.4,2
-15.281497757017846,-71.68929443414876,2012,2,24,2.3,11.2,2.8
-15.281497757017846,-71.68929443414876,2012,2,25,0,15.4,-0.8
-15.281497757017846,-71.68929443414876,2012,2,26,0.9,14.8,2.4
-15.281497757017846,-71.68929443414876,2012,2,27,19.5,12.2,3
-15.281497757017846,-71.68929443414876,2012,2,28,3.2,12.8,2
-15.281497757017846,-71.68929443414876,2012,2,29,17.8,15,0.2
-15.281497757017846,-71.68929443414876,2012,3,1,0.2,12.8,0
-15.281497757017846,-71.68929443414876,2012,3,2,5.4,13.2,3
-15.281497757017846,-71.68929443414876,2012,3,3,12,13.3,2.6
-15.281497757017846,-71.68929443414876,2012,3,4,16.7,10.2,1
-15.281497757017846,-71.68929443414876,2012,3,5,2.2,12.8,0.3
-15.281497757017846,-71.68929443414876,2012,3,6,6.6,12.2,4
-15.281497757017846,-71.68929443414876,2012,3,7,8.4,13.6,2.4
-15.281497757017846,-71.68929443414876,2012,3,8,1,12.4,2.2
-15.281497757017846,-71.68929443414876,2012,3,9,0.2,12,2.6
-15.281497757017846,-71.68929443414876,2012,3,10,0,12.2,0.4
-15.281497757017846,-71.68929443414876,2012,3,11,6.1,13.2,0.3
-15.281497757017846,-71.68929443414876,2012,3,12,2.8,12,0.4
-15.281497757017846,-71.68929443414876,2012,3,13,0,14,-0.2
-15.281497757017846,-71.68929443414876,2012,3,14,0,15.1,-1.8
-15.281497757017846,-71.68929443414876,2012,3,15,2,15.8,-0.6
-15.281497757017846,-71.68929443414876,2012,3,16,4.9,15.2,3.2
-15.281497757017846,-71.68929443414876,2012,3,17,0.7,14,1.2
-15.281497757017846,-71.68929443414876,2012,3,18,0,14.4,2.2
-15.281497757017846,-71.68929443414876,2012,3,19,0.1,16.2,-0.8
-15.281497757017846,-71.68929443414876,2012,3,20,0.8,14.2,-0.4
-15.281497757017846,-71.68929443414876,2012,3,21,0,16.2,-0.6
-15.281497757017846,-71.68929443414876,2012,3,22,5.8,17.2,-1
-15.281497757017846,-71.68929443414876,2012,3,23,0,16.2,-2.4
-15.281497757017846,-71.68929443414876,2012,3,24,0,16.6,-2
-15.281497757017846,-71.68929443414876,2012,3,25,6.8,14.6,-1.2
-15.281497757017846,-71.68929443414876,2012,3,26,5,14.2,0.2
-15.281497757017846,-71.68929443414876,2012,3,27,11.9,12.2,2.2
-15.281497757017846,-71.68929443414876,2012,3,28,4.5,11.4,0.4
-15.281497757017846,-71.68929443414876,2012,3,29,28.3,14.8,2.2
-15.281497757017846,-71.68929443414876,2012,3,30,0.5,11.6,-0.2
-15.281497757017846,-71.68929443414876,2012,3,31,0.5,14,2.2
-15.281497757017846,-71.68929443414876,2012,4,1,0.6,14.2,0.8
-15.281497757017846,-71.68929443414876,2012,4,2,0.8,15.7,2
-15.281497757017846,-71.68929443414876,2012,4,3,16.3,14.8,0.6
-15.281497757017846,-71.68929443414876,2012,4,4,3.3,13.1,-0.1
